class,frame,joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z,joint12_x,joint12_y,joint12_z,joint13_x,joint13_y,joint13_z,joint14_x,joint14_y,joint14_z,joint15_x,joint15_y,joint15_z,joint16_x,joint16_y,joint16_z,joint17_x,joint17_y,joint17_z,joint18_x,joint18_y,joint18_z,joint19_x,joint19_y,joint19_z,joint20_x,joint20_y,joint20_z,joint21_x,joint21_y,joint21_z,joint22_x,joint22_y,joint22_z,joint23_x,joint23_y,joint23_z,joint24_x,joint24_y,joint24_z,joint25_x,joint25_y,joint25_z,joint26_x,joint26_y,joint26_z,joint27_x,joint27_y,joint27_z,joint28_x,joint28_y,joint28_z,joint29_x,joint29_y,joint29_z,joint30_x,joint30_y,joint30_z,joint31_x,joint31_y,joint31_z,joint32_x,joint32_y,joint32_z
moving_away,seq0027.npy_27,0.2793236970901489,0.19544236361980438,-0.5614526867866516,0.2905576825141907,0.17172250151634216,-0.5213741064071655,0.2973765730857849,0.17276771366596222,-0.5216208696365356,0.3044656217098236,0.17416860163211823,-0.5216406583786011,0.2676728069782257,0.17069172859191895,-0.5294541120529175,0.25963085889816284,0.17105713486671448,-0.5295183658599854,0.2525189518928528,0.17187091708183289,-0.5296972990036011,0.31161338090896606,0.19073739647865295,-0.27564990520477295,0.24252906441688538,0.1883045732975006,-0.3115876317024231,0.29157930612564087,0.22522099316120148,-0.47013115882873535,0.26328045129776,0.22442413866519928,-0.4808623790740967,0.37092968821525574,0.36417385935783386,-0.11643244326114655,0.17891377210617065,0.36361831426620483,-0.17907826602458954,0.3898232579231262,0.5674789547920227,-0.04493280127644539,0.1617049276828766,0.5708286762237549,-0.13853847980499268,0.4135863780975342,0.7343295216560364,-0.3275817930698395,0.1672324538230896,0.7433063983917236,-0.39202991127967834,0.42700257897377014,0.7952572107315063,-0.41046756505966187,0.16504181921482086,0.8097025752067566,-0.46998506784439087,0.4204046130180359,0.7979978919029236,-0.4807749390602112,0.1813519299030304,0.8006965517997742,-0.5353155732154846,0.41213926672935486,0.7802333831787109,-0.36294564604759216,0.18651780486106873,0.781399130821228,-0.42258358001708984,0.3503120243549347,0.7639430165290833,0.014616405591368675,0.2284354269504547,0.7739070653915405,-0.013642139732837677,0.35321682691574097,1.011581540107727,-0.019261345267295837,0.22757132351398468,1.0553597211837769,0.008027428761124611,0.3423437476158142,1.3305020332336426,0.45576873421669006,0.22827215492725372,1.323208212852478,0.3950408101081848,0.3426024317741394,1.363328456878662,0.48980721831321716,0.22370080649852753,1.358444094657898,0.4230741858482361,0.3305266201496124,1.4147543907165527,0.25260141491889954,0.2522215247154236,1.4100210666656494,0.13970094919204712
moving_away,seq0027.npy_28,0.2766190469264984,0.19702132046222687,-0.5278783440589905,0.28705674409866333,0.17397566139698029,-0.48826807737350464,0.29360231757164,0.17485560476779938,-0.48851028084754944,0.30045396089553833,0.17598727345466614,-0.4884902536869049,0.2651316225528717,0.17344848811626434,-0.4989549219608307,0.2574318051338196,0.17416606843471527,-0.4990684390068054,0.24996033310890198,0.17531363666057587,-0.49926838278770447,0.3063141703605652,0.1921887993812561,-0.2556162476539612,0.23945352435112,0.19218268990516663,-0.3043367266654968,0.2884504199028015,0.22563864290714264,-0.44204869866371155,0.2610282003879547,0.2258750945329666,-0.45628467202186584,0.3637334406375885,0.362674742937088,-0.10102754831314087,0.176950603723526,0.3662218451499939,-0.18317118287086487,0.3864768147468567,0.5598982572555542,-0.0234568789601326,0.15947675704956055,0.5715255737304688,-0.14137299358844757,0.40191084146499634,0.7318834662437439,-0.2893451154232025,0.16729553043842316,0.7357807755470276,-0.35958486795425415,0.41432881355285645,0.7936718463897705,-0.3660939633846283,0.1670335978269577,0.8020225763320923,-0.42911800742149353,0.4057312607765198,0.7939596176147461,-0.43361884355545044,0.1839473694562912,0.7922413945198059,-0.49206456542015076,0.3975169062614441,0.7744511365890503,-0.3232710361480713,0.1886778324842453,0.7736369371414185,-0.38785359263420105,0.3477243483066559,0.7612244486808777,0.017516780644655228,0.2278885394334793,0.7692916989326477,-0.016574183478951454,0.3539865016937256,1.0004268884658813,-0.0056966934353113174,0.23080125451087952,1.0472089052200317,0.0120301004499197,0.34680885076522827,1.3056398630142212,0.38517504930496216,0.23046281933784485,1.3087226152420044,0.35222306847572327,0.34653812646865845,1.3401939868927002,0.4109190106391907,0.22654199600219727,1.3453675508499146,0.37467098236083984,0.3347213566303253,1.3862650394439697,0.182549387216568,0.2509719729423523,1.3911899328231812,0.10697095096111298
moving_away,seq0027.npy_29,0.27248886227607727,0.20046773552894592,-0.48522502183914185,0.2827155590057373,0.1773448884487152,-0.44678401947021484,0.2894367277622223,0.17805705964565277,-0.4470471441745758,0.29643577337265015,0.17900989949703217,-0.44704651832580566,0.26074081659317017,0.1773846596479416,-0.4570309519767761,0.25302889943122864,0.17841476202011108,-0.45716071128845215,0.24528484046459198,0.1798621565103531,-0.45736223459243774,0.30240875482559204,0.19486533105373383,-0.21871420741081238,0.23536446690559387,0.19710765779018402,-0.2659543752670288,0.2848879098892212,0.22857660055160522,-0.4008721709251404,0.25753673911094666,0.2296733260154724,-0.41418975591659546,0.3597138822078705,0.3615792393684387,-0.06959936767816544,0.17565779387950897,0.3674432337284088,-0.15003065764904022,0.37728825211524963,0.5527313947677612,-0.020751412957906723,0.15671391785144806,0.5707316994667053,-0.10319893062114716,0.37953323125839233,0.7005278468132019,-0.30244916677474976,0.1669098287820816,0.7241179347038269,-0.3157997727394104,0.38255971670150757,0.7561156153678894,-0.3818104565143585,0.16829794645309448,0.7898471355438232,-0.38112348318099976,0.37642720341682434,0.7585050463676453,-0.4522392153739929,0.18461854755878448,0.778537929058075,-0.4419085383415222,0.36975616216659546,0.7373216152191162,-0.32676929235458374,0.18890544772148132,0.7590724229812622,-0.3430964946746826,0.34484055638313293,0.751998782157898,0.018786326050758362,0.2269996851682663,0.759308397769928,-0.017823755741119385,0.3527807295322418,0.9939379096031189,-0.00926630012691021,0.23267245292663574,1.0373479127883911,-0.027994956821203232,0.3496306836605072,1.2995554208755493,0.32055750489234924,0.2322385609149933,1.304258108139038,0.2314789593219757,0.34956830739974976,1.3355220556259155,0.3400595188140869,0.22828459739685059,1.3424588441848755,0.24489326775074005,0.33645063638687134,1.376786470413208,0.11086885631084442,0.2508223354816437,1.3842037916183472,-0.02482336387038231
moving_away,seq0028.npy_0,0.2898520827293396,0.20769204199314117,-0.684653639793396,0.3017182946205139,0.1841549426317215,-0.6478222012519836,0.3095070719718933,0.18538548052310944,-0.6480227708816528,0.3164020776748657,0.18692225217819214,-0.6479887366294861,0.2782926559448242,0.18185004591941833,-0.655677318572998,0.2705836892127991,0.1816655844449997,-0.6558036208152771,0.26216381788253784,0.18212410807609558,-0.6559897065162659,0.3230607807636261,0.20239095389842987,-0.3988115191459656,0.25255540013313293,0.1970793902873993,-0.43980902433395386,0.3032059073448181,0.23638805747032166,-0.5924064517021179,0.27400338649749756,0.23299609124660492,-0.6040735244750977,0.37754181027412415,0.37152668833732605,-0.2457553595304489,0.18297556042671204,0.3724452555179596,-0.27017319202423096,0.4005049169063568,0.5876709818840027,-0.14998629689216614,0.15637525916099548,0.5867919325828552,-0.19332273304462433,0.4170704782009125,0.7674563527107239,-0.42800384759902954,0.1348770260810852,0.7822391390800476,-0.4258926510810852,0.43280449509620667,0.827117919921875,-0.5106209516525269,0.12292902171611786,0.8408754467964172,-0.4950743615627289,0.4238567352294922,0.8304504156112671,-0.5836541652679443,0.13744685053825378,0.8421071767807007,-0.5738424062728882,0.41521400213241577,0.8124234676361084,-0.4640127718448639,0.14519673585891724,0.8243053555488586,-0.4619591236114502,0.35066065192222595,0.7750181555747986,0.011132782325148582,0.22040827572345734,0.7778903841972351,-0.010468512773513794,0.33585259318351746,1.0801502466201782,-0.009455045685172081,0.21969079971313477,1.0606216192245483,0.00602948060259223,0.3330138921737671,1.3538488149642944,0.4561831057071686,0.22109508514404297,1.3554587364196777,0.36996155977249146,0.33210134506225586,1.384706974029541,0.4888882040977478,0.21798208355903625,1.3923473358154297,0.3954295814037323,0.32073020935058594,1.4449564218521118,0.24546964466571808,0.23951740562915802,1.442330002784729,0.1057945266366005
moving_away,seq0028.npy_1,0.28523263335227966,0.21823933720588684,-0.6788277626037598,0.2957325875759125,0.1956479847431183,-0.6405652165412903,0.3031730353832245,0.19642122089862823,-0.6407564282417297,0.31019288301467896,0.1975024789571762,-0.6407426595687866,0.2734919786453247,0.1947782337665558,-0.6485992074012756,0.265944242477417,0.19508793950080872,-0.6487453579902649,0.2579113841056824,0.196056067943573,-0.6489354372024536,0.3157442808151245,0.2126186639070511,-0.39370614290237427,0.24826979637145996,0.21068882942199707,-0.43339428305625916,0.29817527532577515,0.2455880492925644,-0.587592363357544,0.26978081464767456,0.24307332932949066,-0.5988956093788147,0.37136131525039673,0.3812128007411957,-0.24438980221748352,0.17809785902500153,0.38678836822509766,-0.2661488950252533,0.3959563374519348,0.5941247940063477,-0.152940034866333,0.15262910723686218,0.5914327502250671,-0.19034633040428162,0.40997329354286194,0.7704475522041321,-0.4226638376712799,0.13365229964256287,0.784590482711792,-0.4174046516418457,0.42430543899536133,0.827765166759491,-0.5041192173957825,0.12025661766529083,0.8429558277130127,-0.4861474633216858,0.4160672128200531,0.8307206630706787,-0.574868381023407,0.1362326443195343,0.8443083167076111,-0.5623335242271423,0.40815767645835876,0.8128345608711243,-0.45748621225357056,0.14431074261665344,0.8261074423789978,-0.452515184879303,0.34392720460891724,0.7783702611923218,0.007953939959406853,0.21841847896575928,0.7815492749214172,-0.007362545467913151,0.3329768478870392,1.0932590961456299,-0.010761462152004242,0.21450939774513245,1.0603327751159668,0.005694757681339979,0.3295993208885193,1.3534289598464966,0.47451967000961304,0.21900364756584167,1.354897379875183,0.38220226764678955,0.3294466733932495,1.3844414949417114,0.5097969770431519,0.21627560257911682,1.3918730020523071,0.40933308005332947,0.3159388303756714,1.444726824760437,0.2628594636917114,0.23772558569908142,1.4410957098007202,0.11628106981515884
moving_away,seq0028.npy_2,0.2800906300544739,0.22937798500061035,-0.6131501793861389,0.2899687886238098,0.20689304172992706,-0.5718415379524231,0.2970319390296936,0.20788390934467316,-0.5720967650413513,0.30422472953796387,0.20896698534488678,-0.5720394849777222,0.267935186624527,0.2052459716796875,-0.5802561640739441,0.26028162240982056,0.20542050898075104,-0.5804221034049988,0.2524300217628479,0.20624074339866638,-0.580607533454895,0.3097064793109894,0.2240285575389862,-0.3247944712638855,0.24316391348838806,0.22153359651565552,-0.36540547013282776,0.2931024432182312,0.2566870450973511,-0.5232406854629517,0.2645339369773865,0.25436004996299744,-0.5346477627754211,0.36451512575149536,0.39310699701309204,-0.18193699419498444,0.17371071875095367,0.39747750759124756,-0.21564404666423798,0.38914141058921814,0.6006590723991394,-0.10935376584529877,0.1492229402065277,0.59812992811203,-0.1552303433418274,0.3977912366390228,0.7700542211532593,-0.3906695544719696,0.134140282869339,0.7870579361915588,-0.39352336525917053,0.4100061357021332,0.827804446220398,-0.4744780659675598,0.12110753357410431,0.8446789979934692,-0.46554699540138245,0.40334010124206543,0.8306822180747986,-0.5408329963684082,0.1371767371892929,0.8454450964927673,-0.5368210673332214,0.3948451578617096,0.8126971125602722,-0.4242321848869324,0.14502616226673126,0.8272455334663391,-0.42662501335144043,0.33548304438591003,0.7889028787612915,0.007568781729787588,0.2116314172744751,0.7928787469863892,-0.00688545685261488,0.3232930898666382,1.0965958833694458,-0.008518652990460396,0.2084091454744339,1.0750094652175903,0.03438367694616318,0.3172399699687958,1.3532764911651611,0.4502967298030853,0.2105572670698166,1.3522891998291016,0.4103897213935852,0.3178628981113434,1.3846622705459595,0.4820646345615387,0.2067060023546219,1.3890622854232788,0.44262656569480896,0.30178165435791016,1.4430625438690186,0.24073798954486847,0.23069706559181213,1.4350818395614624,0.12478007376194
moving_away,seq0028.npy_3,0.27094224095344543,0.2420349270105362,-0.6554238796234131,0.28042352199554443,0.21834775805473328,-0.6207652688026428,0.28766709566116333,0.21957583725452423,-0.6210013031959534,0.2949616312980652,0.2209179401397705,-0.6210159063339233,0.25813060998916626,0.21724799275398254,-0.6238091588020325,0.2509159445762634,0.21764959394931793,-0.6240602731704712,0.24456720054149628,0.21853439509868622,-0.6243043541908264,0.3026546239852905,0.23614363372325897,-0.39736106991767883,0.23614461719989777,0.234764963388443,-0.4221906065940857,0.28473514318466187,0.26961976289749146,-0.5775273442268372,0.25553441047668457,0.2674790024757385,-0.5833239555358887,0.3591013252735138,0.402724951505661,-0.2594093680381775,0.1691320687532425,0.40980932116508484,-0.26162418723106384,0.3842843770980835,0.6090781092643738,-0.18276122212409973,0.14626756310462952,0.6072022318840027,-0.18888381123542786,0.3950171172618866,0.7768245339393616,-0.4291204512119293,0.13360503315925598,0.793832540512085,-0.41408151388168335,0.409168004989624,0.8343942761421204,-0.5065248012542725,0.12213267385959625,0.8497725129127502,-0.4866541028022766,0.4008675217628479,0.8390352129936218,-0.5710600018501282,0.13767863810062408,0.8505733609199524,-0.5605133175849915,0.39326614141464233,0.8201399445533752,-0.46061182022094727,0.14475412666797638,0.8324511051177979,-0.4484884738922119,0.328852117061615,0.793382465839386,0.005022185388952494,0.20697744190692902,0.7976362109184265,-0.004399626515805721,0.3167000412940979,1.0427517890930176,-0.007199292536824942,0.1953120082616806,1.059502124786377,0.04180377349257469,0.3152851164340973,1.3454328775405884,0.45741957426071167,0.209294393658638,1.3423272371292114,0.4259894788265228,0.31547898054122925,1.3756787776947021,0.49003610014915466,0.20667460560798645,1.3767904043197632,0.4563184380531311,0.3022514283657074,1.4318242073059082,0.2472725212574005,0.22848689556121826,1.4234496355056763,0.15470632910728455
moving_away,seq0028.npy_4,0.2666902244091034,0.2507377862930298,-0.6656954884529114,0.27607831358909607,0.22606892883777618,-0.628301739692688,0.2831447124481201,0.22696812450885773,-0.6285338401794434,0.2907378077507019,0.2284872829914093,-0.6285319924354553,0.25371190905570984,0.2254999428987503,-0.6341047883033752,0.24602241814136505,0.22598126530647278,-0.634308934211731,0.23971180617809296,0.22679883241653442,-0.6345255374908447,0.2981671988964081,0.2454645335674286,-0.4046306610107422,0.2306341826915741,0.24384121596813202,-0.4338758885860443,0.2808203101158142,0.2786511778831482,-0.5789756774902344,0.2515339255332947,0.2763465642929077,-0.5872175693511963,0.3542492389678955,0.40941089391708374,-0.2619140148162842,0.16621553897857666,0.41736748814582825,-0.28050872683525085,0.37647536396980286,0.6148397326469421,-0.1791078746318817,0.14563027024269104,0.6118362545967102,-0.21220023930072784,0.3919368386268616,0.7892337441444397,-0.421464741230011,0.13378287851810455,0.7968881726264954,-0.42329853773117065,0.40555524826049805,0.8435391187667847,-0.5042985081672668,0.12262587249279022,0.8538254499435425,-0.4911873936653137,0.3958022892475128,0.8488617539405823,-0.5644126534461975,0.13790684938430786,0.8536027669906616,-0.5639917850494385,0.38884180784225464,0.831829845905304,-0.45462480187416077,0.1445092260837555,0.8363292813301086,-0.4574447274208069,0.3266255557537079,0.7954583764076233,0.0042994385585188866,0.20547612011432648,0.7999565601348877,-0.003693443490192294,0.3198944628238678,1.025197148323059,0.010937514714896679,0.19561848044395447,1.0385875701904297,0.05399034544825554,0.3173833191394806,1.3335247039794922,0.4508900046348572,0.21075454354286194,1.3303288221359253,0.42873263359069824,0.31732964515686035,1.363644003868103,0.48080745339393616,0.20814137160778046,1.363816738128662,0.4570367932319641,0.30549103021621704,1.417523741722107,0.2418491393327713,0.2296832799911499,1.410028338432312,0.16723065078258514
moving_away,seq0028.npy_5,0.2632606029510498,0.2530573606491089,-0.604422390460968,0.2722459137439728,0.22958216071128845,-0.571344256401062,0.2789750099182129,0.22986413538455963,-0.5715237855911255,0.2862185537815094,0.23058117926120758,-0.571553111076355,0.250984787940979,0.23025541007518768,-0.576412558555603,0.24350707232952118,0.2309347689151764,-0.576513946056366,0.2368742674589157,0.23232729732990265,-0.576732337474823,0.29343360662460327,0.24746808409690857,-0.3569195866584778,0.22736544907093048,0.24954921007156372,-0.38039833307266235,0.27711546421051025,0.2803969383239746,-0.5237441062927246,0.24915966391563416,0.2801204025745392,-0.5304797291755676,0.3508296310901642,0.4114011824131012,-0.22332021594047546,0.1665419489145279,0.4155178368091583,-0.24388189613819122,0.37117433547973633,0.613468587398529,-0.16314248740673065,0.14634095132350922,0.6093911528587341,-0.1773921400308609,0.3898129165172577,0.7883206605911255,-0.39665645360946655,0.13423827290534973,0.7941290736198425,-0.37504225969314575,0.4037715792655945,0.8419700264930725,-0.4709009528160095,0.12303854525089264,0.8524496555328369,-0.44026702642440796,0.3950343728065491,0.8468021154403687,-0.5330443978309631,0.13809195160865784,0.852497398853302,-0.5094732642173767,0.3877764642238617,0.8298951983451843,-0.42880886793136597,0.1448497325181961,0.8346691727638245,-0.4076637327671051,0.3249901235103607,0.7941123843193054,0.0039026241283863783,0.20527465641498566,0.7989431023597717,-0.0033183868508785963,0.3208618760108948,1.0089998245239258,0.028934434056282043,0.1984652727842331,1.0270724296569824,0.03518027812242508,0.31820911169052124,1.3099488019943237,0.45766907930374146,0.21169690787792206,1.3109134435653687,0.3641276955604553,0.31825220584869385,1.3384954929351807,0.4904162883758545,0.20886513590812683,1.3434407711029053,0.3882110118865967,0.30662745237350464,1.3925727605819702,0.26086780428886414,0.2302795946598053,1.388672113418579,0.12233348935842514
moving_away,seq0028.npy_6,0.25902846455574036,0.25735583901405334,-0.5936682820320129,0.2687942683696747,0.23383380472660065,-0.5615898370742798,0.27558234333992004,0.23399530351161957,-0.5617731809616089,0.2828536331653595,0.234452486038208,-0.5618045330047607,0.24744677543640137,0.23440636694431305,-0.5658317804336548,0.24004073441028595,0.23503190279006958,-0.5659387111663818,0.2335602045059204,0.2365839183330536,-0.566148579120636,0.2905881106853485,0.2502003610134125,-0.34784871339797974,0.22502045333385468,0.25252607464790344,-0.3677885830402374,0.2725379765033722,0.28453075885772705,-0.5133664608001709,0.24502594769001007,0.28481048345565796,-0.519013524055481,0.3485226035118103,0.41317132115364075,-0.2064988613128662,0.16648507118225098,0.4132418930530548,-0.2307850867509842,0.3676202595233917,0.6125331521034241,-0.14050383865833282,0.14647634327411652,0.608771026134491,-0.16879095137119293,0.3882210850715637,0.7871367335319519,-0.3744305968284607,0.13602104783058167,0.7901590466499329,-0.3705011010169983,0.403898149728775,0.8413417339324951,-0.4458922743797302,0.12465734779834747,0.8473775386810303,-0.43487805128097534,0.39501670002937317,0.8463853597640991,-0.5108463764190674,0.13994355499744415,0.8467390537261963,-0.5019310712814331,0.3870770335197449,0.8284165263175964,-0.4069012999534607,0.14653103053569794,0.8308372497558594,-0.4016731381416321,0.32301393151283264,0.7931120991706848,0.00398572301492095,0.20434649288654327,0.7976163625717163,-0.0034019569866359234,0.31900832056999207,1.0031304359436035,0.000215454216231592,0.1961645483970642,1.0161195993423462,-0.004770535975694656,0.3102869689464569,1.2978935241699219,0.4335733950138092,0.20765838027000427,1.2994869947433472,0.31589141488075256,0.31020858883857727,1.3255407810211182,0.46564048528671265,0.2058332860469818,1.331121802330017,0.3387819826602936,0.2998363673686981,1.3798115253448486,0.2457394152879715,0.22590526938438416,1.378546118736267,0.07695763558149338
moving_away,seq0028.npy_7,0.2570897042751312,0.2570168077945709,-0.581110417842865,0.26719942688941956,0.23358838260173798,-0.5507053136825562,0.2741912007331848,0.23392732441425323,-0.5508649945259094,0.2812551259994507,0.23450742661952972,-0.5508891344070435,0.24554288387298584,0.2348392903804779,-0.5544615983963013,0.23828689754009247,0.2359531968832016,-0.5545532703399658,0.23169977962970734,0.23741285502910614,-0.5547496676445007,0.2886578440666199,0.24870944023132324,-0.34276753664016724,0.22401554882526398,0.2521759569644928,-0.3609894812107086,0.27056875824928284,0.28360384702682495,-0.5030895471572876,0.24319088459014893,0.28433555364608765,-0.5080683827400208,0.3472452163696289,0.40982407331466675,-0.20054253935813904,0.16711588203907013,0.41235700249671936,-0.22645771503448486,0.3641923666000366,0.6106755137443542,-0.12690499424934387,0.14679542183876038,0.6077287793159485,-0.15902940928936005,0.38762813806533813,0.7837239503860474,-0.35947665572166443,0.13853347301483154,0.78721022605896,-0.34887510538101196,0.40323299169540405,0.8329443335533142,-0.42952126264572144,0.1303146481513977,0.8427826762199402,-0.4090401232242584,0.3939434587955475,0.834983766078949,-0.4935778081417084,0.14334645867347717,0.840537965297699,-0.4756523072719574,0.3860512971878052,0.8219606280326843,-0.3910369575023651,0.14898917078971863,0.8262905478477478,-0.3791061043739319,0.32153451442718506,0.7878153920173645,0.004089724738150835,0.2045104205608368,0.7927284240722656,-0.0035165459848940372,0.31422895193099976,1.0002224445343018,-0.011870033107697964,0.19785061478614807,1.0126206874847412,-0.008849642239511013,0.30883750319480896,1.2877764701843262,0.3957531750202179,0.2081749141216278,1.2874953746795654,0.3016737997531891,0.3086121082305908,1.3162182569503784,0.42470255494117737,0.20630188286304474,1.3186180591583252,0.323523610830307,0.29934754967689514,1.3668632507324219,0.21005657315254211,0.22623547911643982,1.3661214113235474,0.06750711053609848
moving_away,seq0028.npy_8,0.25527241826057434,0.2535184323787689,-0.578271210193634,0.2655003070831299,0.23044535517692566,-0.5490465760231018,0.2724370062351227,0.2308124154806137,-0.5491909384727478,0.27952080965042114,0.23146267235279083,-0.5492122769355774,0.24414899945259094,0.23127387464046478,-0.5524994134902954,0.23667316138744354,0.23214933276176453,-0.5525659322738647,0.23007933795452118,0.23342563211917877,-0.5527564287185669,0.28653427958488464,0.2450128048658371,-0.3407379388809204,0.2224884033203125,0.24795164167881012,-0.3572940230369568,0.26879432797431946,0.2804175019264221,-0.49928608536720276,0.24186651408672333,0.28081953525543213,-0.5037695169448853,0.3449873924255371,0.40713730454444885,-0.1967107206583023,0.16715331375598907,0.40919724106788635,-0.21804364025592804,0.361531525850296,0.6046366095542908,-0.11330671608448029,0.14703741669654846,0.6071974635124207,-0.15317890048027039,0.3861287832260132,0.7814061641693115,-0.3393462300300598,0.13936226069927216,0.7782887816429138,-0.34821829199790955,0.40087389945983887,0.8279584646224976,-0.4073418974876404,0.13365499675273895,0.8335561752319336,-0.4066581130027771,0.39138248562812805,0.8281142115592957,-0.47398853302001953,0.1460098922252655,0.8304068446159363,-0.4770541191101074,0.38340848684310913,0.8166843056678772,-0.3714274764060974,0.15118415653705597,0.816605806350708,-0.38005825877189636,0.32191401720046997,0.7758734226226807,0.004092695191502571,0.2050759494304657,0.781040608882904,-0.0034970338456332684,0.31081655621528625,0.9998436570167542,-0.06397052109241486,0.19888512790203094,1.0083764791488647,-0.02760721743106842,0.30666106939315796,1.2784100770950317,0.34435921907424927,0.20825767517089844,1.2791897058486938,0.2881479561328888,0.30548226833343506,1.3062230348587036,0.3728521168231964,0.2062489539384842,1.3109257221221924,0.3099433481693268,0.29784753918647766,1.3591058254241943,0.15776552259922028,0.22419185936450958,1.3586673736572266,0.054289836436510086
moving_away,seq0028.npy_9,0.2542579472064972,0.25074493885040283,-0.5334150791168213,0.2644640803337097,0.22697308659553528,-0.503386378288269,0.2714455723762512,0.2273489087820053,-0.5035369396209717,0.2784823179244995,0.22803184390068054,-0.5035779476165771,0.24318599700927734,0.22770673036575317,-0.5079877376556396,0.23584938049316406,0.228507861495018,-0.5080363750457764,0.22895129024982452,0.2297486960887909,-0.508217990398407,0.2849379777908325,0.24218274652957916,-0.3036177456378937,0.22169342637062073,0.24530531466007233,-0.3243621289730072,0.2675313651561737,0.2781069874763489,-0.45803865790367126,0.24101364612579346,0.2780807912349701,-0.4639658033847809,0.3423631489276886,0.40346142649650574,-0.16319288313388824,0.16745534539222717,0.4059482216835022,-0.20736022293567657,0.3582856059074402,0.5883573889732361,-0.0741681233048439,0.1470092236995697,0.6001206040382385,-0.1547989547252655,0.37953442335128784,0.7701635360717773,-0.27031517028808594,0.13988381624221802,0.7654483318328857,-0.3383346199989319,0.39065319299697876,0.8169858455657959,-0.3292517066001892,0.13680627942085266,0.8187745809555054,-0.3946310579776764,0.3824843764305115,0.8164461255073547,-0.39295539259910583,0.14902910590171814,0.8139469027519226,-0.46052631735801697,0.3752855956554413,0.8047076463699341,-0.30065298080444336,0.15350694954395294,0.798656165599823,-0.3685357868671417,0.3213849365711212,0.7551524043083191,0.00623017642647028,0.2053993046283722,0.7609050273895264,-0.0055370633490383625,0.31288397312164307,0.9876129627227783,-0.04918525367975235,0.21288597583770752,0.9899528622627258,-0.022397324442863464,0.3078276813030243,1.2620768547058105,0.299929678440094,0.2121339589357376,1.267168402671814,0.25842195749282837,0.3070560097694397,1.292710781097412,0.32171115279197693,0.21017031371593475,1.3017027378082275,0.2754265367984772,0.3002556562423706,1.3394657373428345,0.10784333944320679,0.22480013966560364,1.3439414501190186,0.027156610041856766
moving_away,seq0028.npy_10,0.2550423741340637,0.249709352850914,-0.5268235802650452,0.2650980055332184,0.22660928964614868,-0.4957873821258545,0.2722349762916565,0.2269420474767685,-0.49596720933914185,0.27856409549713135,0.2274426519870758,-0.4959865212440491,0.2437211275100708,0.22719551622867584,-0.5008940696716309,0.23658470809459686,0.22774459421634674,-0.5009387731552124,0.22936677932739258,0.22890695929527283,-0.5010944604873657,0.28465911746025085,0.24192099273204803,-0.29142072796821594,0.2216445505619049,0.242742121219635,-0.31581294536590576,0.26800596714019775,0.2764338254928589,-0.4497804045677185,0.2419101893901825,0.27698418498039246,-0.4567061960697174,0.339629590511322,0.39409807324409485,-0.1501399576663971,0.16755184531211853,0.3996161222457886,-0.19337669014930725,0.3571605682373047,0.5758301615715027,-0.0698830634355545,0.146976500749588,0.5898418426513672,-0.14068083465099335,0.37904950976371765,0.754572331905365,-0.2958833873271942,0.14190709590911865,0.7494765520095825,-0.3325783908367157,0.38935843110084534,0.8053749203681946,-0.3641906678676605,0.14085355401039124,0.8047177195549011,-0.3925202786922455,0.38031214475631714,0.8048210740089417,-0.4286883771419525,0.1530856192111969,0.799030601978302,-0.45990830659866333,0.3737707734107971,0.7921242117881775,-0.32725974917411804,0.1570480763912201,0.7821715474128723,-0.3633534908294678,0.31954750418663025,0.7422094345092773,0.008968583308160305,0.20567798614501953,0.7470888495445251,-0.008309420198202133,0.31417709589004517,0.9736765027046204,-0.036739762872457504,0.2180977165699005,0.9743919372558594,-0.032288242131471634,0.3080291748046875,1.2424055337905884,0.35602325201034546,0.21219003200531006,1.2513810396194458,0.24505610764026642,0.3075893223285675,1.271586537361145,0.3828892111778259,0.21023328602313995,1.2854427099227905,0.26281195878982544,0.3031667172908783,1.3195531368255615,0.15986189246177673,0.22529467940330505,1.3260109424591064,0.01628238707780838
